student_id,track_name,date_enrolled,date_completed,student_track_id,track_completed,days_for_completion,completion_bucket
258822,"Data Scientist",2022-01-01,NULL,2649,0,NULL,NULL
258824,"Data Analyst",2022-01-01,NULL,2650,0,NULL,NULL
258833,"Data Scientist",2022-01-01,NULL,2651,0,NULL,NULL
258840,"Data Analyst",2022-01-03,NULL,2652,0,NULL,NULL
258842,"Data Scientist",2022-01-01,NULL,2653,0,NULL,NULL
258844,"Data Scientist",2022-01-01,NULL,2654,0,NULL,NULL
258854,"Data Analyst",2022-02-16,NULL,2655,0,NULL,NULL
258857,"Data Scientist",2022-01-01,NULL,2656,0,NULL,NULL
258862,"Data Scientist",2022-01-01,NULL,2657,0,NULL,NULL
258865,"Data Scientist",2022-01-02,NULL,2658,0,NULL,NULL
258869,"Data Scientist",2022-01-01,NULL,2659,0,NULL,NULL
258878,"Data Scientist",2022-01-08,NULL,2660,0,NULL,NULL
258879,"Business Analyst",2022-01-01,NULL,2661,0,NULL,NULL
258886,"Data Analyst",2022-01-01,NULL,2662,0,NULL,NULL
258889,"Data Analyst",2022-01-01,NULL,2663,0,NULL,NULL
258893,"Data Analyst",2022-01-01,NULL,2664,0,NULL,NULL
258899,"Data Analyst",2022-01-01,NULL,2665,0,NULL,NULL
258900,"Data Analyst",2022-01-01,NULL,2666,0,NULL,NULL
258901,"Data Scientist",2022-01-01,NULL,2667,0,NULL,NULL
258901,"Data Analyst",2022-01-01,NULL,2668,0,NULL,NULL
258901,"Business Analyst",2022-01-01,NULL,2669,0,NULL,NULL
258903,"Data Scientist",2022-01-01,NULL,2670,0,NULL,NULL
258905,"Data Scientist",2022-01-01,NULL,2671,0,NULL,NULL
258906,"Data Analyst",2022-01-07,NULL,2672,0,NULL,NULL
258907,"Data Scientist",2022-01-01,NULL,2673,0,NULL,NULL
258911,"Data Analyst",2022-01-02,NULL,2674,0,NULL,NULL
258913,"Data Scientist",2022-04-20,NULL,2675,0,NULL,NULL
258913,"Data Analyst",2022-01-02,NULL,2676,0,NULL,NULL
258913,"Business Analyst",2022-04-09,NULL,2677,0,NULL,NULL
258919,"Data Analyst",2022-01-02,NULL,2678,0,NULL,NULL
258922,"Data Scientist",2022-01-02,NULL,2679,0,NULL,NULL
258924,"Data Scientist",2022-01-02,NULL,2680,0,NULL,NULL
258924,"Data Analyst",2022-01-02,NULL,2681,0,NULL,NULL
258924,"Business Analyst",2022-01-02,NULL,2682,0,NULL,NULL
258925,"Data Analyst",2022-01-02,NULL,2683,0,NULL,NULL
258926,"Business Analyst",2022-01-02,NULL,2684,0,NULL,NULL
258928,"Data Scientist",2022-01-02,NULL,2685,0,NULL,NULL
258928,"Data Analyst",2022-01-02,NULL,2686,0,NULL,NULL
258928,"Business Analyst",2022-01-02,NULL,2687,0,NULL,NULL
258930,"Data Scientist",2022-02-18,NULL,2688,0,NULL,NULL
258939,"Business Analyst",2022-01-02,NULL,2689,0,NULL,NULL
258942,"Data Analyst",2022-01-02,NULL,2690,0,NULL,NULL
258943,"Data Scientist",2022-01-02,NULL,2691,0,NULL,NULL
258951,"Data Analyst",2022-01-24,NULL,2692,0,NULL,NULL
258952,"Business Analyst",2022-01-02,NULL,2693,0,NULL,NULL
258954,"Data Scientist",2022-01-02,NULL,2694,0,NULL,NULL
258955,"Data Scientist",2022-01-02,NULL,2695,0,NULL,NULL
258955,"Data Analyst",2022-01-06,NULL,2696,0,NULL,NULL
258961,"Data Scientist",2022-01-02,NULL,2697,0,NULL,NULL
258961,"Data Analyst",2022-01-02,NULL,2698,0,NULL,NULL
258962,"Data Analyst",2022-01-02,NULL,2699,0,NULL,NULL
258965,"Data Analyst",2022-01-02,NULL,2700,0,NULL,NULL
258967,"Data Analyst",2022-01-02,NULL,2701,0,NULL,NULL
258968,"Data Analyst",2022-01-02,NULL,2702,0,NULL,NULL
258971,"Data Scientist",2022-01-02,NULL,2703,0,NULL,NULL
258973,"Data Analyst",2022-01-02,NULL,2704,0,NULL,NULL
258980,"Business Analyst",2022-01-08,NULL,2705,0,NULL,NULL
258984,"Data Analyst",2022-01-07,NULL,2706,0,NULL,NULL
258996,"Data Analyst",2022-01-02,NULL,2707,0,NULL,NULL
258997,"Data Analyst",2022-01-02,NULL,2708,0,NULL,NULL
259000,"Data Analyst",2022-01-02,NULL,2709,0,NULL,NULL
259002,"Data Analyst",2022-01-02,NULL,2710,0,NULL,NULL
259004,"Data Analyst",2022-01-02,NULL,2711,0,NULL,NULL
259007,"Data Analyst",2022-01-02,NULL,2712,0,NULL,NULL
259011,"Data Analyst",2022-01-04,NULL,2713,0,NULL,NULL
259014,"Data Analyst",2022-01-02,NULL,2714,0,NULL,NULL
259019,"Data Analyst",2022-08-30,NULL,2715,0,NULL,NULL
259021,"Business Analyst",2022-01-02,NULL,2716,0,NULL,NULL
259026,"Data Scientist",2022-01-04,NULL,2717,0,NULL,NULL
259028,"Data Scientist",2022-01-02,NULL,2718,0,NULL,NULL
259034,"Data Scientist",2022-01-16,NULL,2719,0,NULL,NULL
259039,"Data Scientist",2022-01-08,NULL,2720,0,NULL,NULL
259043,"Data Analyst",2022-01-03,NULL,2721,0,NULL,NULL
259045,"Data Scientist",2022-01-18,NULL,2722,0,NULL,NULL
259048,"Data Analyst",2022-01-02,NULL,2723,0,NULL,NULL
259051,"Data Analyst",2022-01-02,NULL,2724,0,NULL,NULL
259054,"Data Scientist",2022-01-27,NULL,2725,0,NULL,NULL
259055,"Data Analyst",2022-01-03,NULL,2726,0,NULL,NULL
259056,"Data Scientist",2022-01-03,NULL,2727,0,NULL,NULL
259060,"Data Scientist",2022-01-03,NULL,2728,0,NULL,NULL
259062,"Data Scientist",2022-01-03,NULL,2729,0,NULL,NULL
259069,"Data Analyst",2022-01-03,NULL,2730,0,NULL,NULL
259073,"Data Analyst",2022-01-03,NULL,2731,0,NULL,NULL
259076,"Data Scientist",2022-01-03,NULL,2732,0,NULL,NULL
259078,"Business Analyst",2022-01-03,NULL,2733,0,NULL,NULL
259082,"Data Analyst",2022-08-15,NULL,2734,0,NULL,NULL
259084,"Data Analyst",2022-01-03,NULL,2735,0,NULL,NULL
259089,"Data Analyst",2022-01-03,NULL,2736,0,NULL,NULL
259090,"Data Scientist",2022-01-03,NULL,2737,0,NULL,NULL
259095,"Data Analyst",2022-01-03,NULL,2738,0,NULL,NULL
259099,"Data Scientist",2022-01-03,NULL,2739,0,NULL,NULL
259105,"Data Scientist",2022-01-03,NULL,2740,0,NULL,NULL
259106,"Data Scientist",2022-03-28,NULL,2741,0,NULL,NULL
259108,"Data Scientist",2022-01-27,NULL,2742,0,NULL,NULL
259108,"Data Analyst",2022-01-27,NULL,2743,0,NULL,NULL
259115,"Data Analyst",2022-01-03,NULL,2744,0,NULL,NULL
259116,"Data Analyst",2022-01-03,NULL,2745,0,NULL,NULL
259118,"Data Analyst",2022-01-04,NULL,2746,0,NULL,NULL
259132,"Data Analyst",2022-02-06,NULL,2747,0,NULL,NULL
259134,"Data Analyst",2022-01-03,NULL,2748,0,NULL,NULL
259136,"Data Analyst",2022-01-03,NULL,2749,0,NULL,NULL
259141,"Data Analyst",2022-01-03,NULL,2750,0,NULL,NULL
259144,"Data Analyst",2022-01-03,NULL,2751,0,NULL,NULL
259150,"Data Scientist",2022-01-03,NULL,2752,0,NULL,NULL
259154,"Data Scientist",2022-01-03,NULL,2753,0,NULL,NULL
259155,"Data Scientist",2022-01-03,NULL,2754,0,NULL,NULL
259160,"Data Scientist",2022-01-04,NULL,2755,0,NULL,NULL
259160,"Business Analyst",2022-04-14,NULL,2756,0,NULL,NULL
259161,"Data Scientist",2022-01-03,NULL,2757,0,NULL,NULL
259163,"Data Analyst",2022-01-03,NULL,2758,0,NULL,NULL
259169,"Data Analyst",2022-01-04,NULL,2759,0,NULL,NULL
259170,"Data Analyst",2022-01-04,NULL,2760,0,NULL,NULL
259171,"Data Analyst",2022-01-04,NULL,2761,0,NULL,NULL
259172,"Data Analyst",2022-01-04,NULL,2762,0,NULL,NULL
259173,"Data Analyst",2022-01-04,NULL,2763,0,NULL,NULL
259174,"Data Analyst",2022-01-08,NULL,2764,0,NULL,NULL
259178,"Data Analyst",2022-06-18,NULL,2765,0,NULL,NULL
259179,"Data Scientist",2022-01-04,NULL,2766,0,NULL,NULL
259182,"Data Analyst",2022-07-28,NULL,2767,0,NULL,NULL
259186,"Data Scientist",2022-01-04,NULL,2768,0,NULL,NULL
259187,"Data Analyst",2022-01-07,NULL,2769,0,NULL,NULL
259207,"Data Analyst",2022-01-28,NULL,2770,0,NULL,NULL
259209,"Data Analyst",2022-01-04,NULL,2771,0,NULL,NULL
259217,"Data Analyst",2022-01-04,NULL,2772,0,NULL,NULL
259218,"Data Analyst",2022-01-04,NULL,2773,0,NULL,NULL
259221,"Data Scientist",2022-01-04,NULL,2774,0,NULL,NULL
259221,"Business Analyst",2022-01-04,NULL,2775,0,NULL,NULL
259231,"Data Analyst",2022-01-04,NULL,2776,0,NULL,NULL
259238,"Data Scientist",2022-01-04,NULL,2777,0,NULL,NULL
259239,"Data Analyst",2022-03-26,NULL,2778,0,NULL,NULL
259240,"Data Scientist",2022-01-06,NULL,2779,0,NULL,NULL
259240,"Data Analyst",2022-01-04,NULL,2780,0,NULL,NULL
259242,"Data Analyst",2022-01-04,NULL,2781,0,NULL,NULL
259247,"Data Scientist",2022-01-04,NULL,2782,0,NULL,NULL
259247,"Data Analyst",2022-01-04,NULL,2783,0,NULL,NULL
259254,"Data Scientist",2022-01-04,NULL,2784,0,NULL,NULL
259256,"Data Analyst",2022-01-04,NULL,2785,0,NULL,NULL
259258,"Data Scientist",2022-01-04,NULL,2786,0,NULL,NULL
259260,"Data Scientist",2022-01-08,NULL,2787,0,NULL,NULL
259261,"Data Scientist",2022-01-07,NULL,2788,0,NULL,NULL
259262,"Data Analyst",2022-01-18,NULL,2789,0,NULL,NULL
259266,"Data Analyst",2022-01-04,NULL,2790,0,NULL,NULL
259266,"Business Analyst",2022-01-04,NULL,2791,0,NULL,NULL
259267,"Data Scientist",2022-01-04,NULL,2792,0,NULL,NULL
259268,"Business Analyst",2022-01-04,NULL,2793,0,NULL,NULL
259273,"Data Scientist",2022-01-04,NULL,2794,0,NULL,NULL
259276,"Data Scientist",2022-02-17,NULL,2795,0,NULL,NULL
259276,"Data Analyst",2022-01-04,NULL,2796,0,NULL,NULL
259278,"Data Scientist",2022-01-04,NULL,2797,0,NULL,NULL
259278,"Data Analyst",2022-01-04,NULL,2798,0,NULL,NULL
259278,"Business Analyst",2022-01-04,NULL,2799,0,NULL,NULL
259283,"Data Scientist",2022-01-04,NULL,2800,0,NULL,NULL
259284,"Data Analyst",2022-01-05,NULL,2801,0,NULL,NULL
259291,"Data Analyst",2022-01-04,NULL,2802,0,NULL,NULL
259304,"Data Analyst",2022-01-05,NULL,2803,0,NULL,NULL
259305,"Data Scientist",2022-01-05,NULL,2804,0,NULL,NULL
259316,"Data Scientist",2022-01-05,NULL,2805,0,NULL,NULL
259328,"Business Analyst",2022-01-05,NULL,2806,0,NULL,NULL
259333,"Data Analyst",2022-01-05,NULL,2807,0,NULL,NULL
259334,"Data Analyst",2022-01-05,NULL,2808,0,NULL,NULL
259343,"Data Analyst",2022-01-18,NULL,2809,0,NULL,NULL
259353,"Data Analyst",2022-01-15,NULL,2810,0,NULL,NULL
259354,"Data Analyst",2022-01-05,NULL,2811,0,NULL,NULL
259354,"Business Analyst",2022-01-05,NULL,2812,0,NULL,NULL
259355,"Data Scientist",2022-01-05,NULL,2813,0,NULL,NULL
259358,"Data Analyst",2022-01-05,NULL,2814,0,NULL,NULL
259359,"Data Analyst",2022-01-05,NULL,2815,0,NULL,NULL
259361,"Data Scientist",2022-07-28,NULL,2816,0,NULL,NULL
259364,"Data Analyst",2022-01-15,NULL,2817,0,NULL,NULL
259364,"Business Analyst",2022-01-15,NULL,2818,0,NULL,NULL
259365,"Data Scientist",2022-01-05,NULL,2819,0,NULL,NULL
259381,"Data Analyst",2022-01-05,NULL,2820,0,NULL,NULL
259383,"Data Scientist",2022-01-05,NULL,2821,0,NULL,NULL
259383,"Data Analyst",2022-01-05,NULL,2822,0,NULL,NULL
259388,"Data Analyst",2022-01-05,NULL,2823,0,NULL,NULL
259400,"Data Analyst",2022-01-12,NULL,2824,0,NULL,NULL
259402,"Data Analyst",2022-03-13,NULL,2825,0,NULL,NULL
259402,"Business Analyst",2022-03-13,NULL,2826,0,NULL,NULL
259418,"Data Scientist",2022-01-28,NULL,2827,0,NULL,NULL
259438,"Data Scientist",2022-01-06,NULL,2828,0,NULL,NULL
259445,"Data Analyst",2022-01-06,NULL,2829,0,NULL,NULL
259447,"Data Analyst",2022-01-06,NULL,2830,0,NULL,NULL
259447,"Business Analyst",2022-01-06,NULL,2831,0,NULL,NULL
259449,"Data Analyst",2022-01-06,NULL,2832,0,NULL,NULL
259451,"Data Analyst",2022-01-10,NULL,2833,0,NULL,NULL
259452,"Data Scientist",2022-01-06,NULL,2834,0,NULL,NULL
259452,"Data Analyst",2022-01-06,NULL,2835,0,NULL,NULL
259454,"Data Analyst",2022-07-07,NULL,2836,0,NULL,NULL
259465,"Business Analyst",2022-01-06,NULL,2837,0,NULL,NULL
259480,"Data Scientist",2022-01-06,NULL,2838,0,NULL,NULL
259482,"Data Scientist",2022-01-08,NULL,2839,0,NULL,NULL
259483,"Data Scientist",2022-01-26,NULL,2840,0,NULL,NULL
259485,"Data Scientist",2022-01-06,NULL,2841,0,NULL,NULL
259486,"Data Scientist",2022-01-06,NULL,2842,0,NULL,NULL
259491,"Data Scientist",2022-01-06,NULL,2843,0,NULL,NULL
259494,"Data Scientist",2022-02-01,NULL,2844,0,NULL,NULL
259501,"Data Analyst",2022-01-06,NULL,2845,0,NULL,NULL
259504,"Data Scientist",2022-01-06,NULL,2846,0,NULL,NULL
259507,"Data Analyst",2022-01-25,NULL,2847,0,NULL,NULL
259508,"Data Analyst",2022-01-06,NULL,2848,0,NULL,NULL
259510,"Data Scientist",2022-01-07,NULL,2849,0,NULL,NULL
259510,"Data Analyst",2022-02-09,NULL,2850,0,NULL,NULL
259523,"Data Analyst",2022-01-06,NULL,2851,0,NULL,NULL
259524,"Data Scientist",2022-05-28,NULL,2852,0,NULL,NULL
259524,"Data Analyst",2022-01-26,NULL,2853,0,NULL,NULL
259527,"Data Scientist",2022-02-09,NULL,2854,0,NULL,NULL
259531,"Data Scientist",2022-01-08,NULL,2855,0,NULL,NULL
259533,"Business Analyst",2022-01-06,NULL,2856,0,NULL,NULL
259537,"Data Scientist",2022-01-06,NULL,2857,0,NULL,NULL
259541,"Data Scientist",2022-01-07,NULL,2858,0,NULL,NULL
259543,"Data Analyst",2022-01-07,NULL,2859,0,NULL,NULL
259545,"Data Scientist",2022-01-08,NULL,2860,0,NULL,NULL
259545,"Data Analyst",2022-01-08,NULL,2861,0,NULL,NULL
259546,"Data Analyst",2022-01-07,NULL,2862,0,NULL,NULL
259547,"Data Scientist",2022-01-07,NULL,2863,0,NULL,NULL
259548,"Business Analyst",2022-01-07,NULL,2864,0,NULL,NULL
259549,"Data Scientist",2022-01-08,NULL,2865,0,NULL,NULL
259550,"Data Analyst",2022-01-07,NULL,2866,0,NULL,NULL
259551,"Data Analyst",2022-01-07,NULL,2867,0,NULL,NULL
259556,"Data Analyst",2022-01-07,NULL,2868,0,NULL,NULL
259561,"Data Scientist",2022-01-07,NULL,2869,0,NULL,NULL
259564,"Data Analyst",2022-01-07,NULL,2870,0,NULL,NULL
259568,"Data Analyst",2022-01-07,NULL,2871,0,NULL,NULL
259573,"Data Analyst",2022-01-07,NULL,2872,0,NULL,NULL
259575,"Data Analyst",2022-01-14,NULL,2873,0,NULL,NULL
259577,"Data Analyst",2022-01-07,NULL,2874,0,NULL,NULL
259579,"Data Analyst",2022-01-07,NULL,2875,0,NULL,NULL
259581,"Business Analyst",2022-01-07,NULL,2876,0,NULL,NULL
259591,"Data Analyst",2022-01-07,NULL,2877,0,NULL,NULL
259592,"Data Analyst",2022-01-07,NULL,2878,0,NULL,NULL
259595,"Data Analyst",2022-01-07,NULL,2879,0,NULL,NULL
259598,"Data Analyst",2022-01-07,NULL,2880,0,NULL,NULL
259602,"Data Analyst",2022-01-07,NULL,2881,0,NULL,NULL
259606,"Data Analyst",2022-01-07,NULL,2882,0,NULL,NULL
259610,"Data Scientist",2022-01-07,NULL,2883,0,NULL,NULL
259615,"Data Analyst",2022-01-07,NULL,2884,0,NULL,NULL
259617,"Data Scientist",2022-01-07,NULL,2885,0,NULL,NULL
259620,"Data Scientist",2022-01-28,NULL,2886,0,NULL,NULL
259620,"Data Analyst",2022-01-31,NULL,2887,0,NULL,NULL
259620,"Business Analyst",2022-01-31,NULL,2888,0,NULL,NULL
259624,"Data Scientist",2022-01-07,NULL,2889,0,NULL,NULL
259636,"Data Analyst",2022-01-07,NULL,2890,0,NULL,NULL
259646,"Data Analyst",2022-01-07,NULL,2891,0,NULL,NULL
259646,"Business Analyst",2022-01-07,NULL,2892,0,NULL,NULL
259649,"Data Analyst",2022-02-02,NULL,2893,0,NULL,NULL
259654,"Data Analyst",2022-01-08,NULL,2894,0,NULL,NULL
259655,"Data Scientist",2022-01-07,NULL,2895,0,NULL,NULL
259657,"Data Scientist",2022-05-08,NULL,2896,0,NULL,NULL
259660,"Data Analyst",2022-01-08,NULL,2897,0,NULL,NULL
259663,"Data Analyst",2022-01-08,NULL,2898,0,NULL,NULL
259664,"Business Analyst",2022-01-10,NULL,2899,0,NULL,NULL
259678,"Data Analyst",2022-01-08,NULL,2900,0,NULL,NULL
259682,"Data Analyst",2022-01-08,NULL,2901,0,NULL,NULL
259684,"Data Analyst",2022-02-12,NULL,2902,0,NULL,NULL
259690,"Data Scientist",2022-01-08,NULL,2903,0,NULL,NULL
259690,"Data Analyst",2022-01-08,NULL,2904,0,NULL,NULL
259690,"Business Analyst",2022-01-08,NULL,2905,0,NULL,NULL
259695,"Data Analyst",2022-01-08,NULL,2906,0,NULL,NULL
259696,"Data Analyst",2022-01-08,NULL,2907,0,NULL,NULL
259698,"Data Analyst",2022-01-08,NULL,2908,0,NULL,NULL
259702,"Data Scientist",2022-01-08,NULL,2909,0,NULL,NULL
259704,"Business Analyst",2022-01-08,NULL,2910,0,NULL,NULL
259706,"Data Analyst",2022-01-08,NULL,2911,0,NULL,NULL
259707,"Data Scientist",2022-01-08,NULL,2912,0,NULL,NULL
259712,"Business Analyst",2022-01-08,NULL,2913,0,NULL,NULL
259718,"Data Analyst",2022-01-08,NULL,2914,0,NULL,NULL
259722,"Data Analyst",2022-01-08,NULL,2915,0,NULL,NULL
259737,"Data Scientist",2022-01-08,NULL,2916,0,NULL,NULL
259739,"Data Analyst",2022-01-08,NULL,2917,0,NULL,NULL
259753,"Business Analyst",2022-01-08,NULL,2918,0,NULL,NULL
259756,"Data Scientist",2022-01-08,NULL,2919,0,NULL,NULL
259756,"Data Analyst",2022-01-25,NULL,2920,0,NULL,NULL
259759,"Data Analyst",2022-01-09,NULL,2921,0,NULL,NULL
259761,"Data Analyst",2022-01-17,NULL,2922,0,NULL,NULL
259761,"Business Analyst",2022-06-29,NULL,2923,0,NULL,NULL
259764,"Data Scientist",2022-07-19,NULL,2924,0,NULL,NULL
259764,"Data Analyst",2022-07-19,NULL,2925,0,NULL,NULL
259767,"Data Analyst",2022-01-09,NULL,2926,0,NULL,NULL
259777,"Data Scientist",2022-01-10,NULL,2927,0,NULL,NULL
259781,"Data Scientist",2022-01-09,NULL,2928,0,NULL,NULL
259781,"Data Analyst",2022-01-09,NULL,2929,0,NULL,NULL
259787,"Data Analyst",2022-01-09,NULL,2930,0,NULL,NULL
259789,"Data Analyst",2022-09-20,NULL,2931,0,NULL,NULL
259789,"Business Analyst",2022-09-20,NULL,2932,0,NULL,NULL
259791,"Data Analyst",2022-01-09,NULL,2933,0,NULL,NULL
259796,"Data Scientist",2022-01-09,NULL,2934,0,NULL,NULL
259800,"Data Analyst",2022-01-09,NULL,2935,0,NULL,NULL
259804,"Data Analyst",2022-01-09,NULL,2936,0,NULL,NULL
259806,"Data Scientist",2022-01-09,NULL,2937,0,NULL,NULL
259809,"Data Analyst",2022-01-09,NULL,2938,0,NULL,NULL
259810,"Data Analyst",2022-01-09,NULL,2939,0,NULL,NULL
259811,"Data Scientist",2022-01-09,NULL,2940,0,NULL,NULL
259812,"Data Scientist",2022-01-09,NULL,2941,0,NULL,NULL
259817,"Data Analyst",2022-01-09,NULL,2942,0,NULL,NULL
259818,"Data Analyst",2022-01-09,NULL,2943,0,NULL,NULL
259823,"Data Analyst",2022-01-09,NULL,2944,0,NULL,NULL
259838,"Data Scientist",2022-01-09,NULL,2945,0,NULL,NULL
259848,"Business Analyst",2022-01-09,NULL,2946,0,NULL,NULL
259851,"Data Scientist",2022-01-09,NULL,2947,0,NULL,NULL
259859,"Data Analyst",2022-01-09,NULL,2948,0,NULL,NULL
259860,"Data Analyst",2022-05-17,NULL,2949,0,NULL,NULL
259860,"Business Analyst",2022-10-03,NULL,2950,0,NULL,NULL
259870,"Data Scientist",2022-01-10,NULL,2951,0,NULL,NULL
259874,"Data Analyst",2022-01-12,NULL,2952,0,NULL,NULL
259875,"Data Analyst",2022-01-10,NULL,2953,0,NULL,NULL
259877,"Data Analyst",2022-01-10,NULL,2954,0,NULL,NULL
259878,"Data Scientist",2022-01-10,NULL,2955,0,NULL,NULL
259882,"Data Scientist",2022-01-10,NULL,2956,0,NULL,NULL
259884,"Business Analyst",2022-07-14,NULL,2957,0,NULL,NULL
259890,"Data Scientist",2022-01-10,NULL,2958,0,NULL,NULL
259890,"Data Analyst",2022-01-10,NULL,2959,0,NULL,NULL
259893,"Data Analyst",2022-01-10,NULL,2960,0,NULL,NULL
259900,"Data Scientist",2022-01-10,NULL,2961,0,NULL,NULL
259909,"Business Analyst",2022-01-10,NULL,2962,0,NULL,NULL
259915,"Data Scientist",2022-01-10,NULL,2963,0,NULL,NULL
259929,"Data Scientist",2022-01-10,NULL,2964,0,NULL,NULL
259930,"Data Scientist",2022-01-10,NULL,2965,0,NULL,NULL
259931,"Data Analyst",2022-01-10,NULL,2966,0,NULL,NULL
259936,"Data Scientist",2022-01-11,NULL,2967,0,NULL,NULL
259936,"Data Analyst",2022-01-10,NULL,2968,0,NULL,NULL
259939,"Business Analyst",2022-01-13,NULL,2969,0,NULL,NULL
259940,"Data Analyst",2022-09-08,NULL,2970,0,NULL,NULL
259952,"Data Scientist",2022-01-24,NULL,2971,0,NULL,NULL
259953,"Data Scientist",2022-01-12,NULL,2972,0,NULL,NULL
259953,"Data Analyst",2022-01-18,NULL,2973,0,NULL,NULL
259959,"Data Scientist",2022-01-10,NULL,2974,0,NULL,NULL
259965,"Data Analyst",2022-01-13,NULL,2975,0,NULL,NULL
259967,"Data Analyst",2022-02-21,NULL,2976,0,NULL,NULL
259969,"Data Scientist",2022-01-10,NULL,2977,0,NULL,NULL
259972,"Data Analyst",2022-01-11,NULL,2978,0,NULL,NULL
259973,"Data Scientist",2022-01-31,NULL,2979,0,NULL,NULL
259973,"Data Analyst",2022-01-12,NULL,2980,0,NULL,NULL
259973,"Business Analyst",2022-01-11,NULL,2981,0,NULL,NULL
259974,"Data Analyst",2022-01-11,NULL,2982,0,NULL,NULL
259975,"Data Analyst",2022-01-11,NULL,2983,0,NULL,NULL
259977,"Data Analyst",2022-01-11,NULL,2984,0,NULL,NULL
259979,"Data Analyst",2022-01-11,NULL,2985,0,NULL,NULL
259982,"Data Analyst",2022-01-11,NULL,2986,0,NULL,NULL
259984,"Data Analyst",2022-01-11,NULL,2987,0,NULL,NULL
259988,"Data Scientist",2022-01-11,NULL,2988,0,NULL,NULL
259990,"Data Scientist",2022-01-11,NULL,2989,0,NULL,NULL
259996,"Data Analyst",2022-01-11,NULL,2990,0,NULL,NULL
260000,"Data Analyst",2022-01-11,NULL,2991,0,NULL,NULL
260015,"Data Analyst",2022-01-11,NULL,2992,0,NULL,NULL
260016,"Data Scientist",2022-01-11,NULL,2993,0,NULL,NULL
260016,"Data Analyst",2022-01-11,NULL,2994,0,NULL,NULL
260024,"Data Scientist",2022-01-19,NULL,2995,0,NULL,NULL
260024,"Data Analyst",2022-01-11,NULL,2996,0,NULL,NULL
260030,"Data Analyst",2022-01-11,NULL,2997,0,NULL,NULL
260033,"Data Scientist",2022-01-11,NULL,2998,0,NULL,NULL
260038,"Data Scientist",2022-03-27,NULL,2999,0,NULL,NULL
260042,"Data Scientist",2022-01-15,NULL,3000,0,NULL,NULL
260042,"Data Analyst",2022-01-16,NULL,3001,0,NULL,NULL
260042,"Business Analyst",2022-02-04,NULL,3002,0,NULL,NULL
260054,"Data Scientist",2022-01-11,NULL,3003,0,NULL,NULL
260054,"Data Analyst",2022-01-11,NULL,3004,0,NULL,NULL
260054,"Business Analyst",2022-01-11,NULL,3005,0,NULL,NULL
260057,"Data Analyst",2022-01-11,NULL,3006,0,NULL,NULL
260073,"Data Scientist",2022-01-11,NULL,3007,0,NULL,NULL
260076,"Data Scientist",2022-01-11,NULL,3008,0,NULL,NULL
260076,"Data Analyst",2022-01-11,NULL,3009,0,NULL,NULL
260078,"Data Scientist",2022-01-11,NULL,3010,0,NULL,NULL
260097,"Data Analyst",2022-01-12,NULL,3011,0,NULL,NULL
260099,"Data Scientist",2022-01-12,NULL,3012,0,NULL,NULL
260112,"Data Analyst",2022-01-16,NULL,3013,0,NULL,NULL
260123,"Data Analyst",2022-01-12,NULL,3014,0,NULL,NULL
260130,"Data Analyst",2022-01-12,NULL,3015,0,NULL,NULL
260132,"Data Scientist",2022-01-12,NULL,3016,0,NULL,NULL
260145,"Data Analyst",2022-01-12,NULL,3017,0,NULL,NULL
260147,"Data Analyst",2022-01-17,NULL,3018,0,NULL,NULL
260155,"Data Analyst",2022-01-12,NULL,3019,0,NULL,NULL
260159,"Data Analyst",2022-01-31,NULL,3020,0,NULL,NULL
260162,"Data Analyst",2022-01-12,NULL,3021,0,NULL,NULL
260164,"Data Scientist",2022-01-12,NULL,3022,0,NULL,NULL
260165,"Data Scientist",2022-01-12,NULL,3023,0,NULL,NULL
260167,"Data Analyst",2022-01-12,NULL,3024,0,NULL,NULL
260168,"Data Scientist",2022-02-01,NULL,3025,0,NULL,NULL
260173,"Data Analyst",2022-01-12,NULL,3026,0,NULL,NULL
260174,"Data Analyst",2022-01-12,NULL,3027,0,NULL,NULL
260176,"Data Scientist",2022-04-30,NULL,3028,0,NULL,NULL
260180,"Data Scientist",2022-01-13,NULL,3029,0,NULL,NULL
260181,"Data Scientist",2022-01-12,NULL,3030,0,NULL,NULL
260181,"Data Analyst",2022-01-12,NULL,3031,0,NULL,NULL
260181,"Business Analyst",2022-01-12,NULL,3032,0,NULL,NULL
260182,"Data Scientist",2022-01-12,NULL,3033,0,NULL,NULL
260190,"Data Scientist",2022-02-10,NULL,3034,0,NULL,NULL
260192,"Data Scientist",2022-01-13,NULL,3035,0,NULL,NULL
260200,"Data Analyst",2022-02-02,NULL,3036,0,NULL,NULL
260210,"Data Scientist",2022-03-07,NULL,3037,0,NULL,NULL
260216,"Data Analyst",2022-01-21,NULL,3038,0,NULL,NULL
260216,"Business Analyst",2022-01-21,NULL,3039,0,NULL,NULL
260217,"Data Analyst",2022-01-13,NULL,3040,0,NULL,NULL
260223,"Data Scientist",2022-01-13,NULL,3041,0,NULL,NULL
260228,"Data Analyst",2022-01-13,NULL,3042,0,NULL,NULL
260237,"Data Analyst",2022-01-14,NULL,3043,0,NULL,NULL
260245,"Data Analyst",2022-01-13,NULL,3044,0,NULL,NULL
260246,"Data Scientist",2022-01-13,NULL,3045,0,NULL,NULL
260265,"Data Analyst",2022-01-14,NULL,3046,0,NULL,NULL
